"Title","Year","Source title","DOI","Link","Abstract","Document Type","Publication Stage","Source"
"A Symbolic Approach for Multi-target Dynamic Reach-avoid Problem","2018","IEEE International Conference on Control and Automation, ICCA","10.1109/ICCA.2018.8444174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053158727&doi=10.1109%2fICCA.2018.8444174&partnerID=40&md5=ca0311d0e65381b3f80049a3ffde216e","This paper develops a symbolic technique for the control and path planning of autonomous vehicles in adversarial environments. We consider the objective of the autonomous vehicle as visiting a set of targets sequentially, while avoiding a dynamic adversarial (defending) vehicle. To address this multi-target dynamic reach-avoid path planning problem, this paper proposes a novel efficient hybrid, correct-by-design, symbolic solution. For this purpose, the dynamic interactions between the vehicles and their logical behaviors are captured in the form of General Reactivity (1), and then a hybrid control system is constructed to generate winning trajectories, which satisfy the objective of the attacking autonomous vehicle. The proposed technique is verified through several simulations and the results show the effectiveness of the developed algorithm. © 2018 IEEE.","Conference paper","Final","Scopus"
"Formation tracking in sparse airborne networks","2018","IEEE Journal on Selected Areas in Communications","10.1109/JSAC.2018.2864374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052552659&doi=10.1109%2fJSAC.2018.2864374&partnerID=40&md5=8f72113aad32565084aa89eebd2d75eb","A swarm of unmanned air vehicles (UAVs) may form a dynamic 3-D network whose topology changes frequently. Tracking the geometric formation of the network is a critical problem. Recent advantage of wireless ranging technologies (e.g., ultrawideband) enables inter-UAV distance measurement up to hundreds meters with errors in centimeter level. This makes it possible to track the network topology by the partially measured distance matrix among the UAVs, which is known as the formation tracking problem. But the measured distances are generally sparse and noisy, and the topology of UAV network is changing continuously. These cause the formation tracking highly challenging. Existing methods are generally fragile to the measurement noises and network sparsity. This paper exploits a fact that well-connected subcomponents, whose local structures can be calculated reliably, exist widely because the unevenness of node distribution in sparse networks. Therefore, a weighted component stitching (WCS) method to find the reliable components and stitch their local structures with weights is proposed for calculating the formation of the network accurately. In particular, we propose efficient two-center four-vertex-connected star-graph (2-4-star) detection and merging algorithms to extract the reliable global rigid components. A WCS algorithm and a weighted component-based Kalman filter algorithm with complexity both O(n3) are proposed for robust formation tracking in n vertex UAV networks. Extensive experiments were conducted, showing that the proposed methods can improve the formation tracking accuracy 21%-48% over existing state-of-the-art methods, especially in sparse, noisy UAV networks under different parameter settings. © 1983-2012 IEEE.","Article","Final","Scopus"
"UAV-Assisted Cluster Head Election for a UAV-Based Wireless Sensor Network","2018","Proceedings - 2018 IEEE 6th International Conference on Future Internet of Things and Cloud, FiCloud 2018","10.1109/FiCloud.2018.00046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057726837&doi=10.1109%2fFiCloud.2018.00046&partnerID=40&md5=953faabe2f7c19326c79db5e0565fd90","As UAV-related technologies advance greatly, UAV-aided wireless communications such as UAV-aided coverage extension, UAV-aided relaying and UAV-aided data distribution and collection are attracting a lot of attention from government, industry and academic fields. More specifically, the UAV-aided data distribution and collection is substantiated in the form of a UAV-based WSN (Wireless Sensor Network). In the UAV-based WSN, a CH (Cluster Head) plays a very important role such as data collection from its members, transfer of collected data to a UAV and data distribution from a UAV to its members. Such a crucial role of a CH solicits many attackers to try to turn their compromised nodes to CHs. However, because the general CH election framework allows each node to determine a CH role autonomously, any compromised node can declare itself as a CH regardless of its qualification. In this paper, we propose a UAV-assisted CH election framework which collects residual energy of nodes, and employs them for electing new CHs and excluding the lowest energy nodes from CH candidates. Simulation results show that our framework greatly lowers CH election frequency of compromised nodes and number of messages corrupted by them. Another simulation results show that our framework reduces energy consumption of nodes, and extends lifetime of nodes greatly. Our CH election framework can be easily applied to a network of IoT devices because such a network also requires clustering for energy and data management efficiency. We plan to apply as many other CH election schemes as possible into our framework, and to evaluate their security and performance on the framework. © 2018 IEEE.","Conference paper","Final","Scopus"
"Capacity characterization of UAV-Enabled two-user broadcast channel","2018","IEEE Journal on Selected Areas in Communications","10.1109/JSAC.2018.2864421","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052575173&doi=10.1109%2fJSAC.2018.2864421&partnerID=40&md5=cd023f429fab3102523723d01929c770","Unmanned aerial vehicles (UAVs) have recently gained growing popularity in wireless communications owing to their many advantages such as swift and cost-effective deployment, line-of-sight (LoS) aerial-to-ground link, and controllable mobility in three-dimensional (3D) space. Although prior works have exploited the UAV's mobility to enhance the wireless communication performance under different setups, the fundamental capacity limits of UAV-enabled/aided multiuser communication systems have not yet been characterized. To fill this gap, we consider, in this paper, a UAV-enabled two-user broadcast channel (BC), where a UAV flying at a constant altitude is deployed to send independent information to two users at different fixed locations on the ground. We aim to characterize the capacity region of this new type of BC over a given UAV flight duration, by jointly optimizing the UAV's trajectory and transmit power/rate allocations over time, subject to the UAV's maximum speed and maximum transmit power constraints. First, to draw essential insights, we consider two special cases with asymptotically large/low UAV flight duration/speed, respectively. For the former case, it is shown that a simple hover-fly-hover (HFH) UAV trajectory with time division multiple access (TDMA)-based orthogonal multiuser transmission is capacity-achieving; while in the latter case, the UAV should hover at a fixed location that is nearer to the user with larger achievable rate and in general superposition coding (SC)-based non-orthogonal transmission with interference cancellation at the receiver of the nearer user is required. Next, we consider the general case with finite UAV speed and flight duration. We show that the optimal UAV trajectory should follow a general HFH structure, i.e., the UAV successively hovers at a pair of optimal initial and final locations above the line segment connecting the two users each with a certain amount of time and flies unidirectionally between them at the maximum speed, and SC is generally needed. Furthermore, when TDMA-based transmission is considered for low-complexity implementation, we show that the optimal UAV trajectory still follows an HFH structure, but the hovering locations can only be those above the two users. Extensive simulation results are provided to verify our analysis, which also reveal useful guidelines to the practical design of UAV trajectory and communication jointly. © 1983-2012 IEEE.","Article","Final","Scopus"
"Numerical simulation of static and dynamic aerodynamics for formation flight with UCAVs","2018","Journal of Engineering Research","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056732624&partnerID=40&md5=64184bde6740c823f8765fd6c4174099","Using the effect of wingtip vortex from a leading aircraft, the formation flight of unmanned combat aerial vehicles (UCAVs) can accomplish various tasks with much more efficiency. Combined with the sliding mesh technique, this paper investigates a computational fluid dynamics (CFD) method to simulate and analyze, in detail, the static and dynamic aerodynamic characteristics of formation with two flying wing models named as SACCON. Besides, the dynamic derivatives indicating the dynamic stability of aircrafts in formation are identified and validated, and normal single flights are also analyzed as a comparative study. The results demonstrate that, due to the wake of the leader, significant enhancements of the wingman are achieved, in terms of the lift-to-drag ratio, pitching, rolling, and yawing moments in steady states, but the static stabilities are reduced as unbalanced moments. Moreover, compared with a single aircraft, the unsteady sinusoidal motions indicate that the dynamic aerodynamics and its corresponding dynamic derivatives change in a much more complex manner. It is concluded that the initial angle of attack and distance in the formation flight are the main factors to evaluate the effect, which should be monitored and adjusted in real time for better use of the profit of formation, especially in dynamic maneuvering. © 2018 International Research Publication House. All rights reserved.","Article","Final","Scopus"
"A Linear-Mode LiDAR Sensor Using a Multi-Channel CMOS Transimpedance Amplifier Array","2018","IEEE Sensors Journal","10.1109/JSEN.2018.2852794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049447572&doi=10.1109%2fJSEN.2018.2852794&partnerID=40&md5=c93481408e7ebd171b683456c4f7c676","This paper presents a linear-mode optical sensor for the feasible applications of unmanned vehicle LiDAR systems, in which a pulsed-erbium fiber laser is exploited as a light source and a 16-channel transimpedance amplifier (TIA) array is utilized in an optical Rx module with low-cost InGaAs PIN photodiodes. In particular, a voltage-mode CMOS feedforward (VCF-TIA) is newly proposed to achieve twice higher transimpedance gain with lower noise and similar bandwidth characteristics than a conventional inverter TIA, thereby enabling longer detection. Test chips of the 16-channel VCF-TIA array realized in a standard 0.18-\mu \text{m} CMOS process demonstrate 76.3-dB \Omega transimpedance gain, 6.3-pA/sqrt(Hz) average noise current spectral density, less than-33-dB crosstalk between channels, and 29.8-mW power dissipation per channel from a single 1.8-V supply. Automatic gain control is also equipped to extend input dynamic range for near-range detection. Hence, the proposed linear-mode optical sensor clearly detects the reflected optical pulses from the target of 5% reflection rate within the range of 0.5-25 m. © 2001-2012 IEEE.","Article","Final","Scopus"
"A Real-Time Battery Thermal Management Strategy for Connected and Automated Hybrid Electric Vehicles (CAHEVs) Based on Iterative Dynamic Programming","2018","IEEE Transactions on Vehicular Technology","10.1109/TVT.2018.2844368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048176028&doi=10.1109%2fTVT.2018.2844368&partnerID=40&md5=d4f2190d93ed92ff9e296f802f83f607","Connected and automated hybrid electric vehicles (CAHEVs) are a potential solution to the future transportation due to their improved fuel economy, reduced emissions, and capability to mitigate congestion and improve safety. The battery thermal management (BTM) in CAHEVs is one of the crucial problems, because the lithium-ion batteries are highly temperature sensitive. Therefore, a practical and energy-efficient BTM strategy is required for both improving the operating temperature of batteries and saving energy. In this study, the dynamic programming (DP) is implemented for a BTM system in CAHEVs for achieving the optimal cooling/heating energy savings for batteries. To enhance the real-time capability, an iterative approach is proposed to approximate the optimum control strategy iteratively in a multidimensional search space. The proposed iterative DP strategy can improve the system performance and energy-efficiency by fully exploiting the future road information in CAHEVs combined with a model predictive control method. The hardware-in-the-loop validation of the proposed strategy is conducted on the UDDS and the WLTC drive cycles based on a Toyota Prius PHEV model. The results demonstrate the feasibility and effectiveness of the proposed BTM strategy that leads to a considerable BTM energy reduction. © 2018 IEEE.","Article","Final","Scopus"
"A Deep Neural Network for Oil Spill Semantic Segmentation in Sar Images","2018","Proceedings - International Conference on Image Processing, ICIP","10.1109/ICIP.2018.8451113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059851428&doi=10.1109%2fICIP.2018.8451113&partnerID=40&md5=b2d73d1cfde2d67915a8dc6555967d9b","Oil spills pose a major threat of the oceanic and coastal environments, hence, an automatic detection and a continuous monitoring system comprises an appealing option for minimizing the response time of relevant operations. Numerous efforts have been conducted towards such solutions by exploiting a variety of sensing systems such as satellite Synthetic Aperture Radar (SAR) which can identify oil spills over sea surfaces in any environmental conditions and operational time. Such approaches include the use of artificial neural networks which effectively identify the polluted areas. Considering their remarkable abilities in many applications, deep Convolutional Neural Networks (DCNN) could surpass limitations and performances of previously proposed methods. This paper describes the application of an approach that combines the merits of a DCNN with SAR imagery in order to provide a fully automated oil spill identification system. The model semantically segments the input SAR images into multiple areas of interest. The deployed DCNN was trained using multiple SAR images acquired from the Sentinel-1 satellite provided by ESA and based on EMSA records for maritime pollution events. Experiments on such challenging benchmark datasets for such an abstract problem demonstrate that the algorithm can accurately identify oil spills leading to an effective detection solution. © 2018 IEEE.","Conference paper","Final","Scopus"
"Terrain Analysis in Eastern Ukraine and the Design of a Robotic Platform Carrying GPR Sensors for Landmine Detection","2018","2018 17th International Conference on Ground Penetrating Radar, GPR 2018","10.1109/ICGPR.2018.8441556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053436175&doi=10.1109%2fICGPR.2018.8441556&partnerID=40&md5=37db60ecfa0c5719c7ba60e2b26b087e","We are designing and building a multi-sensor semi-autonomous vehicle to assist in humanitarian demining in the Donbass conflict zone, Ukraine. The vehicle will carry impulse GPR for fast target detection, and holographic GPR for discrimination of mines from clutter. The design includes the possibility to add additional sensor. To ensure that the vehicle is compatible with actual Donbass conditions, the COTS dimensions of the selected vehicle (Clearpath Robotics 'Jackal'), and relief profiles from two transects collected on the edge of the conflict zone, were compared using morphological filtering terrain analysis. The analysis shows that the vehicle can traverse the recorded transects with no threat of nose-in failure, and minimal threat of hang-up failure. Preliminary testing of the holographic radar mounted on the vehicle show that it can effectively image the footprint of mine-like targets, with resolution of a little more than one centimeter. © 2018 IEEE.","Conference paper","Final","Scopus"
"Automatization in road transport: A review","2018","Production Engineering Archives","10.30657/pea.2018.20.01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077808932&doi=10.30657%2fpea.2018.20.01&partnerID=40&md5=81d8f0401a79187004074ff554068409","In this article automatization of road transport is investigated. In the first chapter relevant international trends were identified. In this paper the research hypothesis is that in the case of automatized road vehicles there is a significant likelihood of endangering human life. Secondly, the history of road safety is shortly described, especially focusing on vehicle design and sweep of system's theory. In the third chapter evolution of drivers' assistance systems were elaborated, emphasizing especially autonomous vehicles. Finally, in conclusion the authors warn that new technological solutions could pose new threats. © 2018 Adam Torok, et al., published by Sciendo.","Article","Final","Scopus"
"Augmented Reality Meets Computer Vision: Efficient Data Generation for Urban Driving Scenes","2018","International Journal of Computer Vision","10.1007/s11263-018-1070-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042918726&doi=10.1007%2fs11263-018-1070-x&partnerID=40&md5=e6d57c3690faca0195a250267d9401b6","The success of deep learning in computer vision is based on the availability of large annotated datasets. To lower the need for hand labeled images, virtually rendered 3D worlds have recently gained popularity. Unfortunately, creating realistic 3D content is challenging on its own and requires significant human effort. In this work, we propose an alternative paradigm which combines real and synthetic data for learning semantic instance segmentation and object detection models. Exploiting the fact that not all aspects of the scene are equally important for this task, we propose to augment real-world imagery with virtual objects of the target category. Capturing real-world images at large scale is easy and cheap, and directly provides real background appearances without the need for creating complex 3D models of the environment. We present an efficient procedure to augment these images with virtual objects. In contrast to modeling complete 3D environments, our data augmentation approach requires only a few user interactions in combination with 3D models of the target object category. Leveraging our approach, we introduce a novel dataset of augmented urban driving scenes with 360 degree images that are used as environment maps to create realistic lighting and reflections on rendered objects. We analyze the significance of realistic object placement by comparing manual placement by humans to automatic methods based on semantic scene analysis. This allows us to create composite images which exhibit both realistic background appearance as well as a large number of complex object arrangements. Through an extensive set of experiments, we conclude the right set of parameters to produce augmented data which can maximally enhance the performance of instance segmentation models. Further, we demonstrate the utility of the proposed approach on training standard deep models for semantic instance segmentation and object detection of cars in outdoor driving scenarios. We test the models trained on our augmented data on the KITTI 2015 dataset, which we have annotated with pixel-accurate ground truth, and on the Cityscapes dataset. Our experiments demonstrate that the models trained on augmented imagery generalize better than those trained on fully synthetic data or models trained on limited amounts of annotated real data. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Article","Final","Scopus"
"Rendezvous in Lunar Near Rectilinear Halo Orbits","2018","Advances in Astronautics Science and Technology","10.1007/s42423-018-0012-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065320636&doi=10.1007%2fs42423-018-0012-6&partnerID=40&md5=893317ca3d1ade37bee753391cc9c9c7","Near Rectilinear Halo Orbits (NRHO) have been recently identified as suitable location for a cislunar space station, to orbit in the Earth–Moon vicinity and offer long-term infrastructural services to manned and unmanned missions to the Moon and further. Indeed, to reliably perform rendezvous and docking/undocking phases between space vehicles orbiting on highly non-Keplerian orbits, such as NRHOs, represents a fundamental key technology. Rendezvous is well-known for Earth-centred missions, while no mission ever performed it on non-Keplerian orbits. The paper critically discusses the adopted approach and the obtained results in modelling the non-Keplerian relative dynamics and in synthesizing the guidance, to safely rendezvous and dock on NRHOs. The entire study is strongly driven by engineering constraints and mission requirements which lead the practical implementation. The dynamics intrinsic non-linearity—which makes the trajectories highly sensitive to small deviations—is here exploited to benefit both rendezvous operations and safety. The paper shows the relative trajectories, designed in a way that both NRHO central and unstable manifolds are used: the former to ensure the chaser relative orbit to be periodic with respect to the target, the latter to answer the passive safety philosophy here preferred. In fact, chaser deviation from target is naturally obtained, whenever on an unstable direction. Along the approaching trajectory, two holding points are assumed: on the central manifold the farthest, at about 100 km from the target, to prepare for the final approach; if a no-go is commanded, the spacecraft hovers on the central manifold, waiting for the next approach opportunity. The closest holding point is designed to lay on the unstable manifold direction, to privilege risk mitigation through passive safety, since if no active control occurs, the chaser—now just meters away from the target—naturally drifts away. The relative trajectory and approach strategy design, driven by the guidance and mission operations definition in nominal and non-nominal scenarios, is discussed in the paper: the simulations and the analyses that led to the approach corridor shape, keep-out zones radius and collision avoidance manoeuvres settling are here reported. The practical case of the cislunar space gateway servicing is here exploited to present the proposed rendezvous and approach techniques for non-Keplerian scenarios and to highlight the GRANO software tool—developed by the authors at Politecnico di Milano, ASTRA Team—flexibility for general application in the n-body framework. © 2018, Chinese Society of Astronautics.","Article","Final","Scopus"
"A multiple surrogate assisted evolutionary algorithm for optimization involving iterative solvers","2018","Engineering Optimization","10.1080/0305215X.2017.1401068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035754314&doi=10.1080%2f0305215X.2017.1401068&partnerID=40&md5=fa49e46871e82ce3613143bbf629263d","In many real-world optimization problems, the underlying objective and constraint function(s) are evaluated using computationally expensive iterative simulations such as the solvers for computational electro-magnetics, computational fluid dynamics, the finite element method, etc. The default practice is to run such simulations until convergence using termination criteria, such as maximum number of iterations, residual error thresholds or limits on computational time, to estimate the performance of a given design. This information is used to build computationally cheap approximations/surrogates which are subsequently used during the course of optimization in lieu of the actual simulations. However, it is possible to exploit information on pre-converged solutions if one has the control to abort simulations at various stages of convergence. This would mean access to various performance estimates in lower fidelities. Surrogate assisted optimization methods have rarely been used to deal with such classes of problem, where estimates at various levels of fidelity are available. In this article, a multiple surrogate assisted optimization approach is presented, where solutions are evaluated at various levels of fidelity during the course of the search. For any solution under consideration, the choice to evaluate it at an appropriate fidelity level is derived from neighbourhood information, i.e. rank correlations between performance at different fidelity levels and the highest fidelity level of the neighbouring solutions. Moreover, multiple types of surrogates are used to gain a competitive edge. The performance of the approach is illustrated using a simple 1D unconstrained analytical test function. Thereafter, the performance is further assessed using three 10D and three 20D test problems, and finally a practical design problem involving drag minimization of an unmanned underwater vehicle. The numerical experiments clearly demonstrate the benefits of the proposed approach for such classes of problem. © 2017, © 2017 Informa UK Limited, trading as Taylor & Francis Group.","Article","Final","Scopus"
"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","2018","IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053908094&partnerID=40&md5=1e5e4d3b7741366fc428295da15a65db","The proceedings contain 245 papers. The topics discussed include: design of hybrid piezoelectric/piezoresistive cantilevers for dynamic-mode atomic force microscopy; knee joint angle prediction based on muscle synergy theory and generalized regression neural network; enhancement of piezoelectric energy harvesting using ABH structural tailoring; industrial anomaly detection and one-class classification using generative adversarial networks; active path clearing navigation through environment reconfiguration in presence of movable obstacles; a monolithic serial-kinematic nanopositioner with integrated sensors and actuators; a simple asymmetric hysteresis model for displacement-force control of piezoelectric actuators; tactical-level input with multimodal feedback for unscheduled takeover situations in human-centered automated vehicles; the anti-tampering process and case study by the operating mode of various unmanned ground vehicles; feature detection and scan area selection for 3D laser scanning sensors; modal analysis on laboratory scale vibratory bowl; two mechanical tuning schemes to improve the bandwidth of electret-based electrostatic energy harvester; and robot localisation and 3D position estimation using a free-moving camera and cascaded convolutional neural networks.","Conference review","Final","Scopus"
"Contact force tracking of quadrotors based on robust attitude control","2018","Control Engineering Practice","10.1016/j.conengprac.2018.06.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049357562&doi=10.1016%2fj.conengprac.2018.06.013&partnerID=40&md5=c376f3fc836da987dd6db49313b7112b","Quadrotors are autonomous aerial vehicles widely developed in the last decade due to their small size, low weight and vertical take off and landing capabilities. Nowadays, some demanding applications involve the quadrotor interacting with rigid objects, requiring stable contact and force tracking. In this paper, an attitude control is proposed to handle force tracking by exploiting the high couplings among force, position and attitude dynamics. The proposed controller enforces a fractional sliding motion in finite-time to guarantee robust force tracking stabilisation in spite of disturbances and dynamical uncertainties. Experiments show additional theoretical and technological features to incorporate this flight mode in applications. © 2018 Elsevier Ltd","Article","Final","Scopus"
"Radar-Based High-Accuracy 3D Localization of UAVs for Landing in GNSS-Denied Environments","2018","2018 IEEE MTT-S International Conference on Microwaves for Intelligent Mobility, ICMIM 2018","10.1109/ICMIM.2018.8443483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053506934&doi=10.1109%2fICMIM.2018.8443483&partnerID=40&md5=56ff533b16520be1b09a6af1d6cced4d","Global navigation satellite systems (GNSS) such as GPS are the de-facto standard for absolute and reliable unmanned aerial vehicles (UAV) localization due to their global availability and the maturity and wide spread of the underlying technology. However, as the spread and reliance upon autonomous UAV systems increases, the risk of jamming becomes a substantial safety problem. The area where jamming attacks are most likely to occur is the close vicinity of the UAV landing station. Hence, to ensure reliable operations, an alternative localization technology for the approach and landing phase is needed. This paper presents a localization system for 3D position estimation based on 24 GHz FMCW cooperative radar. It has very low infrastructure requirements thanks to the combination of ranging and direction-of-arrival (DOA) estimation techniques employed in the ground station. Jamming resistance is improved due to the large bandwidth of 250 MHz. A measurement campaign was conducted to prove the feasibility of the proposed concept. © 2018 IEEE.","Conference paper","Final","Scopus"
"Secure estimation based Kalman Filter for cyber–physical systems against sensor attacks","2018","Automatica","10.1016/j.automatica.2018.06.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048749774&doi=10.1016%2fj.automatica.2018.06.010&partnerID=40&md5=5953ea2bdcfb0206e874ba38bb22c632","Cyber–physical systems are found in many applications such as power networks, manufacturing processes, and air and ground transportation systems. Maintaining security of these systems under cyber attacks is an important and challenging task, since these attacks can be erratic and thus difficult to model. Secure estimation problems study how to estimate the true system states when measurements are corrupted and/or control inputs are compromised by attackers. The authors in Fawzi et al. (2014) proposed a secure estimation method when the set of attacked nodes (sensors, controllers) is fixed. In this paper, we extend these results to scenarios in which the set of attacked nodes can change over time. We formulate this secure estimation problem into the classical error correction problem (Candes and Tao, 2005) and we show that accurate decoding can be guaranteed. Furthermore, we propose a combined secure estimation method with our proposed secure estimator and the Kalman Filter for improved practical performance. Finally, we demonstrate the performance of our method through simulations of two scenarios where an unmanned aerial vehicle is under attack. © 2018 Elsevier Ltd","Article","Final","Scopus"
"Power and Trajectory Optimization for UAV-Enabled Amplify-and-Forward Relay Networks","2018","IEEE Access","10.1109/ACCESS.2018.2867849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052614810&doi=10.1109%2fACCESS.2018.2867849&partnerID=40&md5=14fbda178bb4e04e8b8f6bb9eed6ed74","Unmanned aerial vehicle (UAV) is suitable to improve connectivity of wireless communication networks in harsh environment due to its flexible deployment and high mobility. In this paper, we consider the case that a UAV is employed as a mobile relay to ferry data between two disconnected ground nodes. The amplify-and-forward mobile relay technique is studied. By exploiting the channel state variation induced by the movement of UAV, we consider maximizing the end-to-end throughput of this mobile relay system by optimizing the source/relay power allocation, as well as the UAV's trajectory. However, the formulated problem is non-convex and intractable to solve. To address this non-convex problem, we propose two iterative algorithms to optimize the source/relay power allocation with the fixed UAV's trajectory and the UAV's trajectory with fixed power allocation, by successive convex optimization, respectively. Then, an iterative algorithm is proposed to optimize the source/relay power allocation and UAV's trajectory in an alternate manner. By exploiting the predictable channel variation via the proposed power and trajectory optimization scheme, numerical results show that significant throughput gains can be achieved. © 2013 IEEE.","Article","Final","Scopus"
"Aircraft Longitudinal Control based on the Lanchester's Phugoid Dynamics Model","2018","2018 International Conference on Unmanned Aircraft Systems, ICUAS 2018","10.1109/ICUAS.2018.8453350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053874482&doi=10.1109%2fICUAS.2018.8453350&partnerID=40&md5=97e7c54672202e0aff6152f7ffb1930c","This paper presents a longitudinal aircraft controller inspired by the polar equation of the hodograph, one of the invariants of the Lanchester's phugoid dynamics. The control design procedure follows the considerations made by Lancaster to develop the Phugoid dynamics, this is, the angle of attack is quasi-static. Then, it is possible to design a longitudinal aircraft dynamics controller that requires knowing the elevator control derivative coefficient, and the aircraft physical characteristics. The control design procedure assumes a known structure for the aircraft aerodynamic characteristics. Closed-loop stability properties rely on considering that the angle of attack is small and boundedness of the lift coefficient. Numerical simulations using the X-Plane flight simulator validate the proposed controller. © 2018 IEEE.","Conference paper","Final","Scopus"
"Robust trajectory and transmit power design for secure uav communications","2018","IEEE Transactions on Vehicular Technology","10.1109/TVT.2018.2849644","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048900631&doi=10.1109%2fTVT.2018.2849644&partnerID=40&md5=63a2f6a821e885d3268da3a8a59973da","Unmanned aerial vehicles (UAVs) are anticipated to be widely deployed in future wireless communications, due to their advantages of high mobility and easy deployment. However, the broadcast nature of air-To-ground line-of-sight wireless channels brings a new challenge to the information security of UAV-ground communication. This paper tackles such a challenge in the physical layer by exploiting the mobility of UAV via its trajectory design. We consider a UAV-ground communication system with multiple potential eavesdroppers on the ground, where the information on the locations of the eavesdroppers is imperfect. We formulate an optimization problem, which maximizes the average worst case secrecy rate of the system by jointly designing the robust trajectory and transmit power of the UAV over a given flight duration. The nonconvexity of the optimization problem and the imperfect location information of the eavesdroppers make the problem difficult to be solved optimally. We propose an iterative suboptimal algorithm to solve this problem efficiently by applying the block coordinate descent method, $\mathcal {S}$-procedure, and successive convex optimization method. Simulation results show that the proposed algorithm can improve the average worst case secrecy rate significantly, as compared to two other benchmark algorithms without robust design. © 1967-2012 IEEE.","Article","Final","Scopus"
"Proceedings - 2018 ACM/IEEE International Workshop on Software Engineering for Science, SE4Science 2018","2018","Proceedings - 2018 ACM/IEEE International Workshop on Software Engineering for Science, SE4Science 2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053882766&partnerID=40&md5=a39ebdbccea57c737e0f6787eeaff5e1","The proceedings contain 6 papers. The topics discussed include: hierarchical metamorphic relations for testing scientific software; methodology for building granular testing in multicomponent scientific software; the software engineering initiative of DLR: overcome the obstacles and develop sustainable software; (automated) literature analysis - threats and experiences; fundamentals of programming for science and engineering; and beyond software carpentry.","Conference review","Final","Scopus"
"Creating Smart Environments: Analysis of Improving Security on Smart Homes","2018","Proceedings - 2018 IEEE 6th International Conference on Future Internet of Things and Cloud, FiCloud 2018","10.1109/FiCloud.2018.00051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057763287&doi=10.1109%2fFiCloud.2018.00051&partnerID=40&md5=d138dba3f0aeaaadacc9557fcf81633a","The more we immerse ourselves in the 'Digital Transformation', social and business, the more the new technologies that are launched to the market arise. Thinking about the concept of 'housing of the future', 'smart environments' or 'autonomous cars' may seem somewhat distant or perhaps very few people enjoy, but it is not. Above all, it is a phenomenon that is happening thanks to the development of the Internet of Things (IoT). The development of intelligent devices has been changing the behavioral patterns of users, such as using smart devices for everything to collect information that we rarely knew. However, with the introduction of IoT, we will be experiencing giant challenges to secure and protect its advanced information services due to the significant increase of the cyber-attacks, and number of interconnected resources that can be a double-edged sword. The purpose of this paper is to present a solution to this problem implementing a smart hub, complemented with an analytical review of security in all the devices interconnected focused in smart homes. It also presents how vulnerable and exposed we are with the interconnection of all our devices, identifying limitations and research challenges. © 2018 IEEE.","Conference paper","Final","Scopus"
